fulcrum_id,status,project,latitude,longitude,name_of_investigator,date,general_notes,assessment_type,all_photos,all_photos_caption,all_photos_url,audio,audio_url,overall_damage_notes,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,attribute_notes,address_sub_thoroughfare,address_thoroughfare,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,building_type,number_of_stories,understory_pct_of_building_footprint,first_floor_elevation_feet,year_built,roof_shape,roof_slope,front_elevation_orientation,structural_notes,mwfrs,foundation_type,wall_anchorage_type,wall_structure,wall_substrate,wall_cladding,soffit_type,front_wall_fenestration_ratio,front_wall_fenestration_protection,left_wall_fenestration_ratio,left_wall_fenestration_protection,back_wall_fenestration_ratio,back_wall_fenestration_protection,right_wall_fenestration_ratio,right_wall_fenestration_protection,large_door_present,large_door_opening_type_front,large_door_opening_type_left,large_door_opening_type_back,large_door_opening_type_right,roof_system,r2wall_attachment,r2w_attachment_type,roof_substrate_type,roof_cover,secondary_water_barrier,overhang_length,parapet_height_inches,wind_damage_details,roof_structure_damage_,roof_substrate_damage,roof_cover_damage_,wall_structure_damage_,wall_substrate_damage_,building_envelope_damage_,front_wall_fenestration_damage,left_wall_fenestration_damage,back_wall_fenestration_damage,right_wall_fenestration_damage,large_door_failure,soffit_damage,fascia_damage_,stories_with_damage,water_induced_damage_notes,percent_of_building_footprint_eroded,_damage_to_understory,maximum_scour_depth_inches,_piles_missing_or_collapsed,_piles_leaning_or_broken,cause_of_foundation_damage,reroof_year,retrofit_type_1,retrofit_1_year,retrofit_type_2,retrofit_2_year,data_librarians,qc_progress_code,qc_notes
3b715b50-ae66-4599-8be7-827d44d90e07,3,Hurricane Michael (2018),29.9520177,-85.42595353,Daniel Smith,11/2/2018,,On-site,"f42c3490-e4c5-41e8-937f-0ed0577f6228,11172663-e05e-421c-b4c7-2489964c2229,39bcea6c-0b9f-4d94-834e-f3c0106a796f",,https://web.fulcrumapp.com/photos/view?photos=f42c3490-e4c5-41e8-937f-0ed0577f6228%2C11172663-e05e-421c-b4c7-2489964c2229%2C39bcea6c-0b9f-4d94-834e-f3c0106a796f,,,235cm timber piers. Triplex (condos),"Wind,Surge",3,2,,,105,41ST ST B,,Mexico Beach,BAY,FL,32456,USA,105 41ST ST B Mexico Beach BAY FL 32456 USA,Multi-Family,2,30,8.5,2003,Gable,10,300,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers > 8 ft,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Vinyl Siding (unknown),Wood Shake/Shingle",Vinyl,40,Unknown,0,Unknown,20,Unknown,0,Unknown,yes,Single garage door (unknown),None,None,None,"""Wood, unknown""",Unknown,,Plywood/OSB,"""Metal, standing seam""",Unknown,6,0,garage doors broken. wall cladding damaged/missing. roof damaged. ,0,0,15,0,0,35,30,0,5,0,Front,20,25,3,wall cladding damage due to surge. porch missing probaby due to surge damage. garage door failure constitutes as % damage to understory. ,0,20,0,0,0,Unknown,,,,,,"Alina, MRG",3,
0e42d61f-05e7-461b-807d-e720e1f67d56,2,Hurricane Michael (2018),29.95219926,-85.42582445,Daniel Smith,11/2/2018,,On-site,"b33fce2d-e415-4641-bb00-733ffdee52d7,9f3eae23-dd45-44ae-8f9f-cc751f7ee3c3,b9a87891-ac97-422e-afb2-05ab06e50556",,https://web.fulcrumapp.com/photos/view?photos=b33fce2d-e415-4641-bb00-733ffdee52d7%2C9f3eae23-dd45-44ae-8f9f-cc751f7ee3c3%2Cb9a87891-ac97-422e-afb2-05ab06e50556,,,235cm timber piers. Triplex (condos),"Wind,Surge",2,2,,,103,41ST ST B,,Mexico Beach,BAY,FL,32456,USA,103 41ST ST B Mexico Beach BAY FL 32456 USA,Multi-Family,2,0,8.5,2003,Gable,9,300,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Vinyl,40,Unknown,2,Unknown,20,Unknown,0,None,yes,Single garage door (unknown),None,None,None,"""Wood, unknown""",Unknown,,Plywood/OSB,"""Metal, standing seam""",Unknown,8,0,,0,0,17,0,0,15,0,0,0,0,None,0,5,2,wall cladding damage due to wind and flooding. garage door damage. ,0,0,0,0,0,Unknown,,,,,,"Alina, MRG",3,
b48f0909-10ca-4342-a680-ba13309dbca9,2,Hurricane Michael (2018),29.95238692,-85.42569872,Daniel Smith,11/2/2018,,On-site,"a685652c-8c66-4951-899f-9e19154d0672,858712d8-bedc-4e22-98c4-c66d0ad68aec,1cdbfae2-aa05-4d08-862c-04f757665527",,https://web.fulcrumapp.com/photos/view?photos=a685652c-8c66-4951-899f-9e19154d0672%2C858712d8-bedc-4e22-98c4-c66d0ad68aec%2C1cdbfae2-aa05-4d08-862c-04f757665527,,,Duplex,"Wind,Surge",1,2,,,102,S 41st St,,Mexico Beach,BAY,FL,32456,USA,102 S 41st St Mexico Beach BAY FL 32456 USA,Multi-Family,2,0,0,2016,Gable/Hip Combo,40,0,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Fiber-Cement Board,Plywood Siding",Vinyl,20,Unknown,10,Unknown,20,Unknown,10,Unknown,no,None,None,None,None,"""Wood, unknown""",Unknown,,Unknown,"""Metal, standing seam""",Unknown,6,0,"Minor fascia and soffit damage to front, left, and right walls. Possible damage to fascia and soffit on back wall.",0,0,0,0,0,0,0,0,0,0,None,2,20,1,,0,,5,0,0,Unknown,,,,,,"Alina, MRG",3,
02541568-fcef-42d3-84c0-84490c1be37c,1,Hurricane Michael (2018),30.15193137,-85.64305723,JSM,1/7/2019,,Drive-by,142169f7-982b-4129-85ba-212e2683c6e2,,https://web.fulcrumapp.com/photos/view?photos=142169f7-982b-4129-85ba-212e2683c6e2,,,Typical of this area. New homes with roof damage.,Wind,1,0,,,1167,COVE POINTE DR,,Panama City,BAY,FL,32401,USA,1167 COVE POINTE DR Panama City BAY FL 32401 USA,Single Family,2,0,0,2009,Complex,27,170,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,Vinyl,,,,,,,,,yes,None,None,None,Single garage door,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,,0,0,40,0,0,0,0,0,0,0,None,0,0,2,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
83aa3810-c118-4124-912f-01a21d7f720b,1,Hurricane Michael (2018),30.152065,-85.643458,JSM,1/7/2019,,Drive-by,b19053c8-1f0e-4346-84c3-decdc4bae44d,,https://web.fulcrumapp.com/photos/view?photos=b19053c8-1f0e-4346-84c3-decdc4bae44d,,,Roof damage but only minor water infiltration. Owner stated contractor was same as the “success story” house in Mexico beach.,Wind,1,0,,,314,COVE GARDENS CIR,,Panama City,BAY,FL,32401,USA,314 COVE GARDENS CIR Panama City BAY FL 32401 USA,Single Family,1.5,0,0,2017,Gable/Hip Combo,40,270,,,,,Wood frame,Unknown,Plywood Siding,Vinyl,65,,5,,,,10,,,Double garage door (standard),,,,,Unknown,,,Asphalt shingles (3-tab),,12,,,0,0,25,0,0,0,0,0,,0,,5,0,2,,,,,,,,,,,,,"Alina, HZR",2,
544d3c3b-3bc9-4102-888e-ca076fbd34b3,1,Hurricane Michael (2018),30.15225491,-85.64414788,JSM,1/7/2019,,Drive-by,"8e4f31d2-32f0-452b-9eda-a4fde031b985,97ac60af-3af1-4b52-ad1d-6835c117abaf",,https://web.fulcrumapp.com/photos/view?photos=8e4f31d2-32f0-452b-9eda-a4fde031b985%2C97ac60af-3af1-4b52-ad1d-6835c117abaf,,,Loss of brick veneer at one side. Soffit damage.,Wind,1,0,,,315,COVE GARDENS CIR,,Panama City,BAY,FL,32401,USA,315 COVE GARDENS CIR Panama City BAY FL 32401 USA,Single Family,2,0,0,2016,Gable,,130,,,,,Wood frame,"""Wood, sheathing (continuous)""",Brick,Vinyl,,,,,,,,,,Single garage door (standard),,,,,Unknown,,,Asphalt shingles (3-tab),,,,,0,0,0,0,0,15,0,0,0,0,,,,"1,2",,,,,,,,,,,,,"Alina, HZR",2,
ca06704f-d08d-458f-8913-263cc86d5113,1,Hurricane Michael (2018),30.15403639,-85.64354539,JSM,1/7/2019,,Drive-by,44c358fd-405f-40fa-beea-62a8689f0a11,,https://web.fulcrumapp.com/photos/view?photos=44c358fd-405f-40fa-beea-62a8689f0a11,,,The roof has been replaced. There was water infiltration through the ridge vents causing damage to the ceiling and insulation. Some water infiltration through windows.,"Wind,Rain",1,0,,,1111,COVE POINTE DR,,Panama City,BAY,FL,32401,USA,1111 COVE POINTE DR Panama City BAY FL 32401 USA,Single Family,1,,,2011,Gable/Hip Combo,,310,,,,,,,Fiber-Cement Board,Vinyl,,,,,,,,,,Single garage door (standard),,,,,Unknown,,,Asphalt shingles (3-tab),,,,,0,0,5,0,0,0,0,0,0,0,None,,,,,,,,,,,,,,,,"Alina, HZR",2,
7ca39620-12f5-40a5-b81a-fb0711f987de,1,Hurricane Michael (2018),30.15886176,-85.62163007,JSM,1/7/2019,,Drive-by,d69fb8a8-6aee-4e9f-9c6d-fa47a0f2e686,,https://web.fulcrumapp.com/photos/view?photos=d69fb8a8-6aee-4e9f-9c6d-fa47a0f2e686,,,New habit for humanity homes. Roof damage with most likely water infiltration. Siding and soffit damage.,Wind,1,0,,,2918,6TH CT E,,Panama City,BAY,FL,32401,USA,2918 6TH CT E Panama City BAY FL 32401 USA,Single Family,1,0,0,2018,Hip,35,0,,,,,,,Vinyl Siding (standard),Wood,50,,10,,12,,15,,no,None,None,None,None,,Unknown,,,"""Metal, corrugated""",,12,,,0,0,5,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,"Alina, HZR",3,
268acae4-23b8-4eb8-bb66-5b38be486d59,1,Hurricane Michael (2018),30.17779915,-85.61951045,JSM,1/7/2019,,Drive-by,e1e04abc-92c8-45e6-aacf-774054bccd6e,,https://web.fulcrumapp.com/photos/view?photos=e1e04abc-92c8-45e6-aacf-774054bccd6e,,,Roof has been replaced since storm,Wind,1,0,-1,,2915,16TH CT,,Panama City,BAY,FL,32405,USA,2915 16TH CT Panama City BAY FL 32405 USA,Single Family,1,0,0,2018,Complex,19,180,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Vinyl,,,,,,,,,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,10,0,,0,0,15,0,0,0,0,0,0,0,None,0,0,1,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
f3597aba-f108-4b8c-acb3-9a4255d4609e,2,Hurricane Michael (2018),30.178304,-85.61928,JSM,1/7/2019,,Drive-by,d33a6d44-362f-4287-a76d-98575af314ae,,https://web.fulcrumapp.com/photos/view?photos=d33a6d44-362f-4287-a76d-98575af314ae,,,Moderate roof damage possibly from wind borne debris.,"Wind,Wind-borne debris",1,0,,,2916,E 17th St.,,Panama City,BAY,FL,32405,USA,2916 E 17th St. Panama City BAY FL 32405 USA,Single Family,1,0,0,2017,Complex,21,0,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Unknown,42,None,5,None,15,None,3,None,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Unknown,Asphalt shingles (laminated),Unknown,12,0,,0,0,5,0,0,0,0,0,0,0,None,,0,1,,,,,,,,,,,,,"Alina, MRG",3,
fab59188-c860-4a46-bfc9-5eb7b19b4622,3,Hurricane Michael (2018),30.15460432,-85.58831267,JSM,1/7/2019,,Drive-by,"10723134-c86c-45bf-a6bb-76a816d851d1,b7573ccb-9a57-4074-84b4-f60442b66579",,https://web.fulcrumapp.com/photos/view?photos=10723134-c86c-45bf-a6bb-76a816d851d1%2Cb7573ccb-9a57-4074-84b4-f60442b66579,,,Major structural damage to new construction home,"Wind-borne debris,Wind",3,0,,,322,RAVEN LN,,Callaway,BAY,FL,32404,USA,322 RAVEN LN Callaway BAY FL 32404 USA,Single Family,2,100,3,2009,Gable,51,270,,,,,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,None,,,,,,,,,,,,,,"""Wood, unknown""",Unknown,,Plywood/OSB,"""Metal, standing seam""",,,,,2,5,30,5,10,15,25,0,0,25,None,,,"1,2",,,,,,,,,,,,,"Alina, HZR",3,
d9e5a998-a41e-4400-a007-5c6546b96eff,1,Hurricane Michael (2018),30.14910178,-85.59360232,JSM,1/7/2019,,Drive-by,dbf2419d-f475-41df-8d94-daa90c2af6fc,,https://web.fulcrumapp.com/photos/view?photos=dbf2419d-f475-41df-8d94-daa90c2af6fc,,,Roof damage. Typical damage in this neighborhood.,Wind,1,0,,,104,SENECA CT,,Callaway,BAY,FL,32404,USA,104 SENECA CT Callaway BAY FL 32404 USA,Single Family,1,0,,2006,Gable/Hip Combo,,225,,,,,,,"Brick,Vinyl Siding (standard)",Unknown,,,,,,,,,,Double garage door (standard),,,,Unknown,Unknown,,Unknown,Asphalt shingles (3-tab),,,,,0,0,12,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,"Alina, HZR",2,
df3aaa47-88a9-4be7-8c7a-d6911f1ad3c7,0,Hurricane Michael (2018),30.14874083,-85.59334617,JSM,1/7/2019,,Drive-by,ac786f04-23af-498c-8d58-051fdab49c29,,https://web.fulcrumapp.com/photos/view?photos=ac786f04-23af-498c-8d58-051fdab49c29,,,Neighbor stated house did not have damage,None,0,0,,,5321,SENECA LN,,Callaway,BAY,FL,32404,USA,5321 SENECA LN Callaway BAY FL 32404 USA,Single Family,1,0,0,2007,Gable/Hip Combo,45,180,,,,,,,"Brick,Vinyl Siding (standard)",,,,,,,,,,,Single garage door (standard),,,,,Unknown,,,Asphalt shingles (3-tab),,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,"Alina, HZR",2,
fb71497f-a3b5-48dc-9704-30812f0bd969,2,Hurricane Michael (2018),30.14817954,-85.59332505,JSM,1/7/2019,,Drive-by,5dd42e18-c27c-447d-b167-4f691aeb157d,,https://web.fulcrumapp.com/photos/view?photos=5dd42e18-c27c-447d-b167-4f691aeb157d,,,Owner stated half the roof shingles missing. Caused water infiltration inside of the home.,"Wind,Rain",2,0,,,5322,SENECA LN,,Callaway,BAY,FL,32404,USA,5322 SENECA LN Callaway BAY FL 32404 USA,Single Family,1,0,0,2007,Gable/Hip Combo,25,0,,Unknown,Slab-on-grade,Unknown,Wood frame,Unknown,"Brick,Vinyl Siding (unknown)",Unknown,32,None,2,None,15,None,5,None,yes,Double garage door (unknown),None,None,None,Unknown,Unknown,,Unknown,Asphalt shingles (3-tab),Unknown,20,0,,0,3,35,0,0,0,0,0,0,0,None,,0,0,,,,,,,,,,,,,"Alina, JP",3,
f94488e9-b74c-431a-9251-8285a3c7ed05,3,Hurricane Michael (2018),30.14991704,-85.5943406,JSM,1/7/2019,,Drive-by,123041f9-9687-4ad4-bbd7-829b82ebdcd7,,https://web.fulcrumapp.com/photos/view?photos=123041f9-9687-4ad4-bbd7-829b82ebdcd7,,,Severe structural damage to side of the house,Wind,3,0,-1,,5317,PEPPERTREE CT,,Callaway,BAY,FL,32404,USA,5317 PEPPERTREE CT Callaway BAY FL 32404 USA,Single Family,1,0,0,1987,Gable,18,180,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Wood Boards,stone",Wood,,,,,,,,,yes,Single garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (3-tab),Unknown,8,0,porch attached to left side of house destroyed,5,10,15,0,0,0,0,0,0,0,None,25,25,1,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
44197290-a7d4-4853-b759-da393713bcac,2,Hurricane Michael (2018),30.1495068,-85.59460849,JSM,1/7/2019,,Drive-by,eb2839da-8e8a-4e72-879f-72d538856dfd,,https://web.fulcrumapp.com/photos/view?photos=eb2839da-8e8a-4e72-879f-72d538856dfd,,,Damage to roof and side of house,Wind,4,0,,,5314,PEPPERTREE CT,,Callaway,BAY,FL,32404,USA,5314 PEPPERTREE CT Callaway BAY FL 32404 USA,Single Family,1,0,0,1987,Gable,50,0,,,,,,,Vinyl Siding (standard),Wood,60,,,,40,,0,,,None,,None,None,,Unknown,,,Asphalt shingles (3-tab),,20,,,0,,12,10,10,20,0,,0,0,,2,0,1,,,,,,,,,,,,,"Alina, HZR",3,
4ce472cb-30a6-40ed-bd57-50d84c0319d0,2,Hurricane Michael (2018),30.1379137,-85.59406232,JSM,1/7/2019,,Drive-by,717ac670-9743-4a4e-83cc-8b7fc5d5d4e0,,https://web.fulcrumapp.com/photos/view?photos=717ac670-9743-4a4e-83cc-8b7fc5d5d4e0,,,New roof. Damage to siding ,Wind,2,0,-1,,508,PHILLIPS CT,,Parker,BAY,FL,32404,USA,508 PHILLIPS CT Parker BAY FL 32404 USA,Single Family,1,0,0,2002,Hip,23,90,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Vinyl,,,,,,,,,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (3-tab),Unknown,10,0,,0,0,85,0,0,20,0,0,0,100,None,0,0,1,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
26114d5e-b3e8-4a68-bcac-5ad9bbb7a007,1,Hurricane Michael (2018),30.13717345,-85.59407976,JSM,1/7/2019,,Drive-by,0a16e10d-ee26-46d5-bfef-485dc36e666e,,https://web.fulcrumapp.com/photos/view?photos=0a16e10d-ee26-46d5-bfef-485dc36e666e,,,Owner stated the roof has been replaced. There was some minor water infiltration at the ceiling.,"Wind,Rain",1,0,1,,518,PHILLIPS CT,,Parker,BAY,FL,32404,USA,518 PHILLIPS CT Parker BAY FL 32404 USA,Single Family,1,0,0,2000,Gable/Hip Combo,22,90,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,Vinyl,,,,,,,,,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (3-tab),Unknown,12,0,,0,0,10,0,0,0,0,0,0,0,None,0,0,1,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
048211b4-407d-4326-ab9a-b99fd77e6ca1,0,Hurricane Michael (2018),30.135865,-85.598239,JSM,1/7/2019,,Drive-by,6a565df1-c753-4819-b437-b8ed95e9b345,,https://web.fulcrumapp.com/photos/view?photos=6a565df1-c753-4819-b437-b8ed95e9b345,,,No damage per owner,None,0,0,0,,615,ARROW ST,,Parker,BAY,FL,32404,USA,615 ARROW ST Parker BAY FL 32404 USA,Single Family,1,0,0,2016,Complex,15,270,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Vinyl,,,,,,,,,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,,0,0,0,0,0,0,0,0,0,0,None,0,0,0,,0,0,0,0,0,None,,,,,,"Alina, KMA",3e,Address changed from 621 to 615 Arrow St; address and location not accurate with photo.
e5760b50-3340-43cd-836a-69656b7badbb,1,Hurricane Michael (2018),30.131282,-85.608061,JSM,1/7/2019,,Drive-by,bf67ed33-1a86-465f-bdb5-255277c55176,,https://web.fulcrumapp.com/photos/view?photos=bf67ed33-1a86-465f-bdb5-255277c55176,,,Minor roof damage ,Wind,1,0,,,870,West St.,,Parker,BAY,FL,32404,USA,870 West St. Parker BAY FL 32404 USA,Multi-Family,2,,0,2009,Hip,16,0,,,Slab-on-grade,Unknown,Wood frame,Unknown,Fiber-Cement Board,Wood,18,None,5,None,16,None,8,None,no,None,None,None,None,"""Wood, unknown""",Unknown,,Unknown,Asphalt shingles (3-tab),Unknown,25,0,,0,2,10,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,"Alina, JP",2e,
0f8e53b0-0f22-423d-8739-d3234e83440c,1,Hurricane Michael (2018),30.13129819,-85.60821332,JSM,1/7/2019,,Drive-by,8c16ade6-4c3c-41e4-9710-aa5dce9599b7,,https://web.fulcrumapp.com/photos/view?photos=8c16ade6-4c3c-41e4-9710-aa5dce9599b7,,,Minor damage to roof and soffits. Duplex,Wind,1,0,-1,,872,WEST ST,,Parker,BAY,FL,32404,USA,872 WEST ST Parker BAY FL 32404 USA,Multi-Family,2,0,0,2009,Hip,19,180,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Vinyl,,,,,,,,,no,None,None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,10,0,,0,0,5,0,0,0,0,0,0,0,None,35,0,2,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
b0802726-6a55-4a6e-9a27-e492ecf66c51,2,Hurricane Michael (2018),30.1303552,-85.57684623,JSM,1/7/2019,,Drive-by,"a91c0572-c277-4a54-8a65-39429a124a04,e40cbc23-c0f1-4108-9f64-e6532fc5c599",,https://web.fulcrumapp.com/photos/view?photos=a91c0572-c277-4a54-8a65-39429a124a04%2Ce40cbc23-c0f1-4108-9f64-e6532fc5c599,,,Damage to siding. Surrounding houses have roof damage.,Wind,2,0,-1,,914,KATHERINE AVE S,,Callaway,BAY,FL,32404,USA,914 KATHERINE AVE S Callaway BAY FL 32404 USA,Single Family,1,0,0,2015,"Gable,Hip",15,90,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Vinyl,,,,,,,,,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,county appraiser map shows no damage to roof; pictometry shows tarp coverage over entire roof.,0,0,0,0,0,20,0,0,0,100,None,30,10,1,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
e875ed91-0135-4591-ba01-1eec6a851d3b,2,Hurricane Michael (2018),30.13622935,-85.5775892,JSM,1/7/2019,,Drive-by,97c60be4-2f7a-479c-8c99-a031be7a1a5b,,https://web.fulcrumapp.com/photos/view?photos=97c60be4-2f7a-479c-8c99-a031be7a1a5b,,,Roof damage and siding damage,Wind,2,0,,,6603,FOX LAKE DR,,Callaway,BAY,FL,32404,USA,6603 FOX LAKE DR Callaway BAY FL 32404 USA,Single Family,2,0,0,2015,Gable,,120,,,,,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)",Vinyl,65,,0,,45,,25,,,Double garage door (standard),,,,"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (3-tab),,,,Damage ratios are based on Pictometry Eagleview images.,0,0,40,0,0,40,0,0,0,0,None,0,0,"1,2",,,,,,,,,,,,,"Alina, HZR",3,
e82ce879-fc56-478f-b229-646eadf2c6e0,2,Hurricane Michael (2018),30.1363665,-85.57744469,JSM,1/7/2019,,Drive-by,a36dea9d-978d-4387-abfb-66332976ea50,,https://web.fulcrumapp.com/photos/view?photos=a36dea9d-978d-4387-abfb-66332976ea50,,,No apparent damage when photo was taken several months after hurricane. Pictometry shows significant wall cladding loss on both gable end walls.,Wind,2,0,,,6609,FOX LAKE DR,,Callaway,BAY,FL,32404,USA,6609 FOX LAKE DR Callaway BAY FL 32404 USA,Single Family,2,,0,1997,Gable,25,135,,Unknown,Slab-on-grade,Unknown,Wood frame,Unknown,Vinyl Siding (standard),Unknown,60,None,5,None,30,None,0,None,yes,Double garage door (unknown),None,None,None,Unknown,Unknown,,Unknown,"""Metal, standing seam""",Unknown,20,0,,0,0,0,0,25,25,0,0,0,0,None,,0,0,,,,,,,,,,,,,"Alina, JP",2,
cee239c9-f18c-437d-ae02-8fba2ed57b6f,2,Hurricane Michael (2018),30.13653815,-85.57721302,JSM,1/7/2019,,Drive-by,afaef7d5-d40c-40cd-87ac-444812e5dd0f,,https://web.fulcrumapp.com/photos/view?photos=afaef7d5-d40c-40cd-87ac-444812e5dd0f,,,No apparent sign of damage. The roof may be new,Wind,2,0,,,6621,FOX LAKE DR,,Callaway,BAY,FL,32404,USA,6621 FOX LAKE DR Callaway BAY FL 32404 USA,Single Family,1,0,0,1986,"Gable,Monoslope",,120,,,,,,,Cedar,Unknown,50,,10,,60,,10,,,Double garage door (standard),,,,"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (3-tab),,,,Damage ratios are  based on Pictometry Eagleview images.,0,0,45,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,"Alina, HZR",3,
be91c626-653d-49a7-8920-b38fdb94b1e6,1,Hurricane Michael (2018),30.137633,-85.566244,JSM,1/7/2019,,Drive-by,a15396a7-62fe-49da-bbd4-29743e9c9df5,,https://web.fulcrumapp.com/photos/view?photos=a15396a7-62fe-49da-bbd4-29743e9c9df5,,,Minor damage to the roof,Wind,1,0,-1,,502,EMERALD COAST DR,,Panama City,BAY,FL,32404,USA,502 EMERALD COAST DR Panama City BAY FL 32404 USA,Single Family,2,0,0,2007,"Complex,Hip",23,90,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,Vinyl,,,,,,,,,yes,Single garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,"""Metal, standing seam""",Unknown,,,,0,0,5,0,0,0,0,0,0,25,None,15,5,2,,0,0,0,0,0,None,,,,,,"Alina, KMA",3,
18388891-e522-40c3-9215-aee853fa787a,1,Hurricane Michael (2018),30.137412,-85.565039,JSM,1/7/2019,,Drive-by,640d7e7f-2283-408c-af43-96ae3043e632,,https://web.fulcrumapp.com/photos/view?photos=640d7e7f-2283-408c-af43-96ae3043e632,,,Brand new home. Damage to windows.,Wind,1,0,,,500,STAR AVE S,,Panama City,BAY,FL,32404,USA,500 STAR AVE S Panama City BAY FL 32404 USA,Single Family,1,0,0,2018,Gable/Hip Combo,,0,,,,,,,Vinyl Siding (standard),,60,,50,,25,,50,,,Single garage door (standard),None,None,None,,Unknown,,,"""Metal, corrugated""",,16,,,0,0,0,0,0,0,75,,,,,,,1,,,,,,,,,,,,,"Alina, HZR",2,
