fulcrum_id,latitude,longitude,name_of_surveyor,date,type_of_disaster,_project,general_notes,photos,photos_caption,photos_url,overall_building_condition,building_address_sub_thoroughfare,building_address_thoroughfare,building_address_suite,building_address_locality,building_address_sub_admin_area,building_address_admin_area,building_address_postal_code,building_address_country,address_full,assessment_type,assessment_type_other,year_built,effective_year_built,number_of_stories,roof_shape,roof_shape_other,roof_cover,roof_cover_other,wall_cladding,wall_cladding_other,first_floor_elevation_ft,other_details,mwfrs,structural_framing_system_other,roof_sheathing_nail_spacing,roof_sheathing_nail_size,roof_sheathing_nail_size_other,roof_to_wall_connection,roof_to_wall_connection_other,opening_protection,opening_protection_other,garage_door,garage_door_location,garage_door_failure,other_structural_details,hazards_present,damage_modes_other,number_of_sides_used,damage_visible_in_photos,roof_cover_damage_,roof_sheathing_dmg,roof_structure_dmg,wall_cover_dmg,wall_sheathing_dmg,wall_structure_dmg,windows_dmg,doors_dmg,damage_description,water_height_inches,structure_usable,qc_id,qc_code,qc_notes
74ff5160-e1ed-4b61-a87f-6cb746f80a9f,25.812217,-81.362595,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"e7ba2934-e6c9-41a2-9d07-e2fcf9e1c1d0,f0a11807-6a29-4c63-b123-05937d268307,d43d1ff8-db99-4327-b970-db695558db9f",",,",https://web.fulcrumapp.com/photos/view?photos=e7ba2934-e6c9-41a2-9d07-e2fcf9e1c1d0%2Cf0a11807-6a29-4c63-b123-05937d268307%2Cd43d1ff8-db99-4327-b970-db695558db9f,0,1180,Chokoloskee Drive,Units #1-4,Chokoloskee,Collier,Florida,34138,United States,1180 Chokoloskee Drive Units #1-4 Chokoloskee Collier Florida 34138 United States,Hotel / Motel,,1991,1991,1,Gable,,Standing Seam Metal,,"Brick veneer,Stucco",,0,,Unknown,,,Unknown,,,,None,,no,,,,N/A,,3,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address changed based on county records. 

Building type changed to Hotel/Motel (confirmed during searches on internet).

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos field, can structure be used for intended purpose field added."
4bc3b07d-a352-4d49-86a7-f6adee70fe6f,25.812274,-81.362325,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"1da3c994-5b6c-426c-82e8-5db1943060f0,0cfa7c45-7495-4b0e-8199-49563a1186b6,04490414-c5aa-4742-8fe0-142129b8deee",",,",https://web.fulcrumapp.com/photos/view?photos=1da3c994-5b6c-426c-82e8-5db1943060f0%2C0cfa7c45-7495-4b0e-8199-49563a1186b6%2C04490414-c5aa-4742-8fe0-142129b8deee,1,1180,Chokoloskee Drive,Unit #9,Chokoloskee,Collier,Florida,34138,United States,1180 Chokoloskee Drive Unit #9 Chokoloskee Collier Florida 34138 United States,Mobile Home,,1990,1990,1,Gable,,Standing Seam Metal,,Vinyl siding,,0,,Wood-frame,,,Unknown,,,,None,,no,,,,Wind,,2,no,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected.

Building type changed to mobile home based on county records.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, structural framing system, opening protection field, garage door field, damage mode, damage condition fully visible from photos field, number of sides used, can structure be used for intended purpose field added. "
bad67a71-ab63-49e2-b1d0-bdf7621a42b7,25.812182,-81.36237,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"d981f3ad-ec01-4084-9718-0d828e8ccac9,fa35ca50-fcd6-4c3a-8292-e4fe78b74122,6381b056-86cb-4e11-8db0-08f3663e2b50",",,",https://web.fulcrumapp.com/photos/view?photos=d981f3ad-ec01-4084-9718-0d828e8ccac9%2Cfa35ca50-fcd6-4c3a-8292-e4fe78b74122%2C6381b056-86cb-4e11-8db0-08f3663e2b50,1,1180,Chokoloskee Drive,Unit #10,Chokoloskee,Collier,Florida,34138,United States,1180 Chokoloskee Drive Unit #10 Chokoloskee Collier Florida 34138 United States,Mobile Home,,1965,1965,1,Gable,,EPDM rubber roof,,Sheet metal,,1.5,,Wood-frame,,,Unknown,,,,None,,no,,,,Wind,,3,yes,0,0%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected. 

Building type changed to mobile home based on county records. 

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, damage condition fully visible from photos field, number of sides used, damage ratios, can structure be used for intended purpose field added."
b49dcc93-2c63-473e-b7b7-243daa9810e9,25.812076,-81.362115,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"7cfc0487-4598-48a6-afe0-f1748f347ebd,694f858f-23b4-4c92-861f-3d83085d78a2,1a4e7f9e-c2ef-429e-8c93-8620d1fd32d3,9c2ad3d2-333d-463c-81b4-aba0286514b3",",,View from the other side of the house.,",https://web.fulcrumapp.com/photos/view?photos=7cfc0487-4598-48a6-afe0-f1748f347ebd%2C694f858f-23b4-4c92-861f-3d83085d78a2%2C1a4e7f9e-c2ef-429e-8c93-8620d1fd32d3%2C9c2ad3d2-333d-463c-81b4-aba0286514b3,1,1180,Chokoloskee Drive,Unit #7,Chokoloskee,Collier,Florida,34138,United States,1180 Chokoloskee Drive Unit #7 Chokoloskee Collier Florida 34138 United States,Mobile Home,,1965,1965,1,Flat,,Standing Seam Metal,,Sheet metal,,2.25,,Wood-frame,,,Unknown,,,,Shutters,,no,,,,Wind,,4,yes,0,0%,0%,10%,0%,0%,0%,0%,One of the two porches was completely destroyed (but was not an integral part of the mobile home). ,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected.

Damage condition changed to Minor from Moderate due to the porch not being considered part of the main structure. Building type changed to mobile home based on country records.

Photo caption added. 

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos, damage ratios, damage description, can structure be used for intended purposed field added. 
"
87ca20ec-5860-4c11-9c5c-49ddb809c9b7,25.812175,-81.362069,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"2cd7f9c1-b826-41c6-b240-5cc96fbd33ce,b0386463-2680-454c-a18a-5d0e4bf1161e,0f81fba7-7e00-4e48-9678-9538588bc036,b4267178-561c-4f78-934c-86514e70447a,9bf4644f-a703-4690-8969-54a7d3aa7a1a,29897752-5d24-4b33-a5c8-648ffb5a7b79",",,,,,",https://web.fulcrumapp.com/photos/view?photos=2cd7f9c1-b826-41c6-b240-5cc96fbd33ce%2Cb0386463-2680-454c-a18a-5d0e4bf1161e%2C0f81fba7-7e00-4e48-9678-9538588bc036%2Cb4267178-561c-4f78-934c-86514e70447a%2C9bf4644f-a703-4690-8969-54a7d3aa7a1a%2C29897752-5d24-4b33-a5c8-648ffb5a7b79,2,1180,Chokoloskee Drive,Unit #8,Chokoloskee,Collier,Florida,34138,United States,1180 Chokoloskee Drive Unit #8 Chokoloskee Collier Florida 34138 United States,Mobile Home,,1974,1974,1,Gable,,Standing Seam Metal,,Sheet metal,,1,,Wood-frame,,,Unknown,,,,None,,no,,,,Wind,,4,yes,0,0%,0%,20%,20%,0%,0%,0%,"While structure is exposed, there looks to be an interior cladding that would prevent rain water from getting into the house. Therefore, the structure is deemed livable. ",,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected.

Building type changed to mobile home based on county record.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos field, damage ratio, damage description, can structure be used for intended purpose field added. "
f92e70fc-2a44-4d6d-a12b-1c8346f5439d,25.811985,-81.362179,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"cf757b56-383a-42fe-8850-e81f4f76760f,9d94819c-2d1a-4093-8a88-45849305a9d9,452b9dfb-90b3-4f4c-a53b-c809c5046a74",",,",https://web.fulcrumapp.com/photos/view?photos=cf757b56-383a-42fe-8850-e81f4f76760f%2C9d94819c-2d1a-4093-8a88-45849305a9d9%2C452b9dfb-90b3-4f4c-a53b-c809c5046a74,1,1180,Chokoloskee Drive,Unit #6,Chokoloskee ,Collier,Florida,34138,United States,1180 Chokoloskee Drive Unit #6 Chokoloskee  Collier Florida 34138 United States,Mobile Home,,1993,1993,1,Gable,,Asphalt shingles (laminated),,Wood panel siding,,1,,Wood-frame,,,Unknown,,,,None,,no,,,,Wind,,3,yes,10,10%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected. Year constru

Overall damage condition changed from moderate to minor.  Building type changed to mobile home based on county records.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos field, can structure be used for intended purpose field, damage ratios added. "
30120953-f027-495e-a6cf-ca14df79ae75,25.811863,-81.362225,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"d18efab3-24e7-47e3-b8f1-95c7a6c4fc9d,1a35faf4-7e82-4576-86ff-d95121b39527,9d8b165d-777b-4f1e-8183-c92f8662ae79",",,",https://web.fulcrumapp.com/photos/view?photos=d18efab3-24e7-47e3-b8f1-95c7a6c4fc9d%2C1a35faf4-7e82-4576-86ff-d95121b39527%2C9d8b165d-777b-4f1e-8183-c92f8662ae79,1,1180,Chokoloskee Drive,Unit #5,Chokoloskee,Collier,Florida,34138,United States,1180 Chokoloskee Drive Unit #5 Chokoloskee Collier Florida 34138 United States,Mobile Home,,1993,1993,1,Gable,,Asphalt shingles (3-tab),,Vinyl siding,,2.25,,Wood-frame,,,Unknown,,,,Plywood/OSB,,no,,,,Wind,,2,yes,10,0%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected.

Building type changed to mobile home. 

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos field, damage ratio, can stricture be used for intended purpose field added.  "
0c64bd7e-eec6-4ccf-ad3d-62e3d6c65db7,25.811659,-81.362325,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"80555430-0691-4128-850e-96d58faa7c22,b903c4fa-a964-433f-b7de-6098bebddb78,99c2e0e9-4c0f-45c4-8a96-f3213e937231",",,",https://web.fulcrumapp.com/photos/view?photos=80555430-0691-4128-850e-96d58faa7c22%2Cb903c4fa-a964-433f-b7de-6098bebddb78%2C99c2e0e9-4c0f-45c4-8a96-f3213e937231,1,1180,Chokoloskee Drive,Unit #3,Chokoloskee,Collier,Florida,34138,United States,1180 Chokoloskee Drive Unit #3 Chokoloskee Collier Florida 34138 United States,Mobile Home,,1995,1995,1,Gable,,Asphalt shingles (laminated),,Vinyl siding,,1,,Wood-frame,,,Unknown,,,,None,,no,,,,Wind,,2,yes,0,0%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected.

Building type changed based on county records. 

Year built, effective year built, number of stories, roof shape, roof type, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos field, damage ratio, can structure be used for intended purpose field added. "
c91a27f1-4005-42cf-afe4-8faed2c3fac5,25.858495,-81.385842,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"8d89c4f1-9cb6-4035-9839-c6c7c6a5421d,71c2a047-4cb6-458f-9266-89bfd0a7f391,1fad3dd2-e633-48ec-8727-813cb7d3386c",",,",https://web.fulcrumapp.com/photos/view?photos=8d89c4f1-9cb6-4035-9839-c6c7c6a5421d%2C71c2a047-4cb6-458f-9266-89bfd0a7f391%2C1fad3dd2-e633-48ec-8727-813cb7d3386c,0,202,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,202 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,1925,1,"Hip,Complex",,Standing Seam Metal,,Vinyl siding,,2.25,,Unknown,,,Unknown,,,,None,,no,,,,N/A,,3,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address changed using Google Maps and county records.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system,  opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos field, can structure be used for intended purpose field added. "
d7a2d0e6-de74-4f04-8f5b-7f0f1a2cc3dc,25.858741,-81.385756,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"d2ad6966-136d-4289-af0a-51b0442fc0ee,986c78be-7ad0-4d42-b335-0a38fb52d650,eb398b2d-f7ab-4be6-ac1a-21b3a3d303d5",",,",https://web.fulcrumapp.com/photos/view?photos=d2ad6966-136d-4289-af0a-51b0442fc0ee%2C986c78be-7ad0-4d42-b335-0a38fb52d650%2Ceb398b2d-f7ab-4be6-ac1a-21b3a3d303d5,0,204,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,204 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,1925,1,Gable,,Standing Seam Metal,,Vinyl siding,,4,,Unknown,,,Unknown,,,,Shutters,,no,,,,N/A,,3,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. City and zip code changed to match country records.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible field, can structure be used for intended purpose field added. "
0d1e85cf-0e8d-4b60-8978-eac9613f9c74,25.858974,-81.385655,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"5357ae96-6788-422e-bad1-74bb85ad77d6,50dda780-2eef-4085-b2f4-23c7bff52c6c,c9e7e56d-cfdd-4041-82a3-da9a259a412f",",,",https://web.fulcrumapp.com/photos/view?photos=5357ae96-6788-422e-bad1-74bb85ad77d6%2C50dda780-2eef-4085-b2f4-23c7bff52c6c%2Cc9e7e56d-cfdd-4041-82a3-da9a259a412f,1,206,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,206 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,2014,1,Gable,,Standing Seam Metal,,Vinyl siding,,1.5,,Unknown,,,Unknown,,,,None,,yes,,No,,Wind,,2,yes,0,0%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted.

Year built, effective year built, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible from photos filed, damage ratios, can structure be used for intended purpose field added. "
f17064c0-6577-4b52-9984-0f7395fc970b,25.859195,-81.385659,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"1fc234f1-5838-40b4-b663-b6b704e4fff1,aea37018-760f-4cf3-b59b-f170df3f7159,49990954-44b9-487d-9955-cd0ae338ea60,47955bc4-423e-47fc-83e8-f91077e84afd",",,,",https://web.fulcrumapp.com/photos/view?photos=1fc234f1-5838-40b4-b663-b6b704e4fff1%2Caea37018-760f-4cf3-b59b-f170df3f7159%2C49990954-44b9-487d-9955-cd0ae338ea60%2C47955bc4-423e-47fc-83e8-f91077e84afd,1,208,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,208 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1939,2007,1,Gable,,Standing Seam Metal,,Vinyl siding,,2.25,,Unknown,,,Unknown,,,,Shutters,,no,,,,Wind,,3,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted.

Year built, effective year built, number of stories,  roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field,  damage mode,  number of sides , damage condition fully visible from photos, damage ratios, structure can be used for intended purpose added. "
02348b55-e377-4fba-b491-7f457fd45e30,25.859481,-81.385603,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"4f61d008-ed7e-432c-97ed-abb9c4968f64,4cc7c58e-8d39-46c7-bcc9-00a8b14d0ce5,f69b1a65-7a11-4222-bfc0-33afccb3284e,7cae3052-0d6f-46fd-9394-d4c323cec34d,8d436818-511c-4cc8-b295-3d1dddc47f42",",,,,",https://web.fulcrumapp.com/photos/view?photos=4f61d008-ed7e-432c-97ed-abb9c4968f64%2C4cc7c58e-8d39-46c7-bcc9-00a8b14d0ce5%2Cf69b1a65-7a11-4222-bfc0-33afccb3284e%2C7cae3052-0d6f-46fd-9394-d4c323cec34d%2C8d436818-511c-4cc8-b295-3d1dddc47f42,1,210,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,210 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,2007,1,Gable,,Asphalt shingles (laminated),,Wood plank siding,,3.5,,Unknown,,,Unknown,,,,Shutters,,no,,,,Wind,,3,yes,0,0%,0%,10%,0%,0%,0%,0%,"Personal items outside, suggests interior water damage.",,yes,Andrew Bartolini,2a,"Coordinates adjusted.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, damage condition fully visible from photos field, number of sides used, damage ratios, can structure be used for intended purpose field added. "
c2d208ad-ccd1-4ea3-a837-9a0030e34b75,25.859959,-81.385492,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"3ed1fdbd-11c8-428d-853f-5a237c5a7200,841c81c2-9adc-440e-ac69-8d4ba2e1d167,3b466ca7-bb86-4933-a227-2895bb7a8d4d",",,",https://web.fulcrumapp.com/photos/view?photos=3ed1fdbd-11c8-428d-853f-5a237c5a7200%2C841c81c2-9adc-440e-ac69-8d4ba2e1d167%2C3b466ca7-bb86-4933-a227-2895bb7a8d4d,1,302,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,302 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,2017,1,Hip,,Corrugated metal,,Wood plank siding,,3.5,,Unknown,,,Unknown,,,,None,,no,,,,Wind,,3,yes,0,0%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. City and zip code changed to match county records.

Year built, effective year built,  number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides, damage condition fully visible from photos field,  damage ratios, can structure be used for intended purpose added. "
be72dd1f-50e1-4ba5-a1d8-c5381daf0ad3,25.860206,-81.385227,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"5ab1131d-a420-4589-8165-5d818cc76b42,6eaf0558-d9ce-4e4c-83a5-b9b81edaa83e,44019786-48a6-4cc8-acf2-52115a0d9f8c",",,",https://web.fulcrumapp.com/photos/view?photos=5ab1131d-a420-4589-8165-5d818cc76b42%2C6eaf0558-d9ce-4e4c-83a5-b9b81edaa83e%2C44019786-48a6-4cc8-acf2-52115a0d9f8c,2,303,Copeland Avenue N,,Everglades City,Collier,Florida,34139,United States,303 Copeland Avenue N Everglades City Collier Florida 34139 United States,Single Family Residence,,1997,1997,3,"Gable,Complex",,Asphalt shingles (laminated),,"Stucco,Vinyl siding",,1.75,,Unknown,,,Unknown,,,,Plywood/OSB,,no,,,,Wind,,1,yes,40,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected based on county records.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible in photos field, can structure be used for intended purpose field added. "
75874a15-b827-4bd1-871c-3e71183a11d2,25.860508,-81.385418,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"01bc867f-b661-48fa-93ec-0820f18b6c66,51dbb2ec-d3df-4b30-b5b0-2c7a502cc650,667b682d-19d8-4562-a04c-ff508bcd5911",",,",https://web.fulcrumapp.com/photos/view?photos=01bc867f-b661-48fa-93ec-0820f18b6c66%2C51dbb2ec-d3df-4b30-b5b0-2c7a502cc650%2C667b682d-19d8-4562-a04c-ff508bcd5911,1,306,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,306 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,1925,1,Hip,,Standing Seam Metal,,Wood plank siding,,4.5,,Unknown,,,Unknown,,,,Shutters,,no,,,,Wind,,3,no,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. City and zip code changed to match county website.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, structural framing system, opening protection field, garage door field, damage mode, damage condition fully visible from photos, number of sides used, can structure be used for intended purpose field added. "
70ec241c-d86f-41aa-8d0f-abaae1465f3c,25.860783,-81.38541,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"344f8e6a-bf5c-4ba8-a3e3-724b37aae20c,e7c2f5b8-acea-4b71-86f6-79d369acce1b,1f4e27ce-f531-4fd5-827a-69118d299072,3ff2716f-7dee-4aab-8111-ff7076314e09",",,,",https://web.fulcrumapp.com/photos/view?photos=344f8e6a-bf5c-4ba8-a3e3-724b37aae20c%2Ce7c2f5b8-acea-4b71-86f6-79d369acce1b%2C1f4e27ce-f531-4fd5-827a-69118d299072%2C3ff2716f-7dee-4aab-8111-ff7076314e09,2,308,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,308 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,1925,1,Gable,,Corrugated metal,,Wood plank siding,,2,,Unknown,,,Unknown,,,,Shutters,,no,,,,Wind,,3,yes,0,0%,0%,20%,0%,0%,0%,0%,"Personal items outside, suggests interior water damage.",,yes,Andrew Bartolini,2a,"Coordinates adjusted. City and zip code changed to match county website.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, damage condition fully visible from photos field, number of sides used, damage ratios, can structure be used for intended purpose field added. "
837e252b-ea44-43e6-a13d-1e899e794df7,25.861029,-81.385402,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"82179e9e-8944-466c-8a30-eeea4d272338,03f3fd67-955a-488d-bd37-3c9c129ad44d,dc47447e-8105-432b-97f0-f990dc0d340f",",,",https://web.fulcrumapp.com/photos/view?photos=82179e9e-8944-466c-8a30-eeea4d272338%2C03f3fd67-955a-488d-bd37-3c9c129ad44d%2Cdc47447e-8105-432b-97f0-f990dc0d340f,1,310,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,310 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,2003,2003,1,Hip,,Standing Seam Metal,,Vinyl siding,,8,,Unknown,,,Unknown,,,,Plywood/OSB,,no,,,,Wind,,3,no,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system,  opening protection field, garage door field, damage mode, number of sides, damage condition fully visible from photo field, can structure be used for intended purpose field added. "
d518921d-39c4-4567-99cd-8f9e5fa9374a,25.861321,-81.385539,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"f99dbfbd-7de3-4327-90f8-be8e785fda9e,29045a3d-a60d-45bf-a50c-6c6dd9237327,cf1120cc-5f83-4110-939e-ee10a4f3a241",",,",https://web.fulcrumapp.com/photos/view?photos=f99dbfbd-7de3-4327-90f8-be8e785fda9e%2C29045a3d-a60d-45bf-a50c-6c6dd9237327%2Ccf1120cc-5f83-4110-939e-ee10a4f3a241,1,312,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,312 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1925,2001,1,Gable,,Standing Seam Metal,,Vinyl siding,,1,,Unknown,,,Unknown,,,,Shutters,,no,,,"There appears to be a detached garage, but no photos were taken. ",Wind,,2,no,0,0%,0%,0%,0%,0%,0%,0%,"Personal items outside, suggests interior water damage.",,yes,Andrew Bartolini,2a,"Coordinates adjusted. City and zip code changed to match country records.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system,  opening protection field,  garage door field, other structural details field, damage mode, number of sides used, damage condition fully visible field, can structure be used for intended purpose field, damage description added. "
650fb4b6-33d3-46b5-bf53-802884349079,25.861555,-81.385657,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"8c055f8c-1b6b-43e5-91b3-2eea2cef4233,67590022-3561-4b31-ae10-78a286cb6111,cc05f09f-9362-4158-8081-44da55b8edbf,62b1ac97-1216-4c23-ab1a-e6acb14c26a7",",,,",https://web.fulcrumapp.com/photos/view?photos=8c055f8c-1b6b-43e5-91b3-2eea2cef4233%2C67590022-3561-4b31-ae10-78a286cb6111%2Ccc05f09f-9362-4158-8081-44da55b8edbf%2C62b1ac97-1216-4c23-ab1a-e6acb14c26a7,1,314,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,314 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,1965,2012,1,Gable,,Standing Seam Metal,,Vinyl siding,,8,Water line on screen ,Unknown,,,Unknown,,,,None,,no,,,,Wind,,2,no,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted.

Year built, effective year built, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, damage condition fully visible from photo field, number of sides, can structure be used for intended purpose field added. "
dab1c629-1e2e-46ed-b60b-185c861f4595,25.861782,-81.385721,Sarah Stevenson ,9/17/2017,Hurricane,CMMI-1761461,,"66aa7b84-2f1e-456b-8ea2-0333f4f47fe2,4431459b-6bbe-4be0-9d09-70e001aa2a25,643991b5-a7ef-4d8a-9a74-e398c63494a1",",,",https://web.fulcrumapp.com/photos/view?photos=66aa7b84-2f1e-456b-8ea2-0333f4f47fe2%2C4431459b-6bbe-4be0-9d09-70e001aa2a25%2C643991b5-a7ef-4d8a-9a74-e398c63494a1,1,316,North Storter Avenue,,Everglades City,Collier,Florida,34139,United States,316 North Storter Avenue Everglades City Collier Florida 34139 United States,Single Family Residence,,2003,2003,2,Hip,,Standing Seam Metal,,Vinyl siding,,8,,Unknown,,,Unknown,,,,None,,yes,,No,,Wind,,3,yes,0,0%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted.

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field,  damage mode, damage condition fully visible from photos,  damage ratios, number of sides, can structure be used for intended purpose field added. "
