Parcel ID,Address,Use Code,Square Footage,Stories,Year Built,Latitude,Longitude
12989-000-010,2601  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2313.00,1,1994,30.19631473,-85.6666
12989-000-020,2603  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3199.00,1,1994,30.1963442,-85.6666
12989-001-000,200  FOREST PARK CIR   PANAMA CITY 32405,OFFICE BLD (001700),1640.00,1,1985,30.1954,-85.6625
12989-005-000,202  FOREST PARK CR   PANAMA CITY 32405,INSURANCE (002400),3213.00,1.5,1985,30.1954,-85.6625
12989-010-000,2938  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3508.00,1,1974,30.20167059,-85.6622
12989-020-000,3000  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2788.00,1,1972,30.2022,-85.6624
12989-030-000,313  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3583.00,1,1972,30.20343248,-85.65483568
12989-040-000,241  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3852.00,1,1972,30.20348916,-85.65503404
12989-050-000,3035  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2737.00,1,1972,30.20227143,-85.6624
12989-060-000,3010  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2816.00,1,1973,30.20222041,-85.6624
12989-070-000,3009  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2708.00,1,1972,30.20231837,-85.6666
12989-075-000,2907  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2771.00,2,1978,30.20082,-85.6668
12989-078-000,2638  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3749.00,1.5,1980,30.19685982,-85.6666
12989-080-000,2925  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2965.00,1,1972,30.20143333,-85.6668
12989-090-000,2939  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2760.00,1,1972,30.20167059,-85.6626
12989-091-000,2931  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3567.00,1,1972,30.2018,-85.6624
12989-092-000,2925  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2853.00,1,1973,30.2014,-85.6624
12989-093-000,2917  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),4932.00,1,1973,30.20096,-85.6624
12989-094-000,2918  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3035.00,1,1978,30.2012,-85.6624
12989-095-000,3016  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3142.00,1,1974,30.20293,-85.6624
12989-096-000,3015  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),4316.00,1,1973,30.2029,-85.6624
12989-097-000,2814  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),4622.00,1,1976,30.19945268,-85.6664
12989-098-000,2924  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2734.00,1,1973,30.20139756,-85.6664
12989-099-000,2802  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),4414.00,1,1975,30.19927589,-85.6664
12989-100-000,2900  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3774.00,1,1973,30.2001,-85.6666
12989-101-000,2908  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3601.00,1,1974,30.20078571,-85.6664
12989-102-000,2834  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3842.00,1,1973,30.19965556,-85.6666
12989-103-000,519  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),2496.00,1,1979,30.20308061,-85.65432243
12989-104-000,505  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),2984.00,1,1978,30.20309034,-85.65436135
12989-105-000,2930  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3872.00,1,1973,30.2016,-85.6624
12989-106-000,2929  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3776.00,1,1984,30.20147778,-85.6668
12989-107-000,2914  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3196.00,1,1973,30.20115,-85.6622
12989-108-000,2710  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3343.00,1,1973,30.19792054,-85.6664
12989-109-000,2936  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3310.00,1,1973,30.2015439,-85.6664
12989-110-000,2826  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2256.00,1,1973,30.1996,-85.6666
12989-111-000,3015  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2890.00,1,1973,30.20233061,-85.6666
12989-112-000,527  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3572.00,1,1973,30.20307505,-85.6543002
12989-113-000,2820  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3141.00,1,1974,30.19954107,-85.6664
12989-114-000,2720  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3735.00,1,1981,30.19806786,-85.6664
12989-115-000,2928  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2762.00,1,1978,30.20144634,-85.6664
12989-116-000,2913  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2906.00,1,1974,30.201,-85.6624
12989-117-000,2905  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3395.00,1,1973,30.20062,-85.6624
12989-118-000,2839  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2772.00,1,1973,30.2002,-85.6624
12989-119-000,3005  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3244.00,1,1975,30.2022102,-85.6624
12989-121-000,2700  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),4006.00,1,1974,30.19777321,-85.6666
12989-122-000,2640  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),4142.00,1.5,1976,30.19688929,-85.6666
12989-123-000,2914  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3701.00,1,1973,30.20131111,-85.6666
12989-125-000,2915  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3184.00,1,1974,30.20132222,-85.6666
12989-127-000,2808  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3637.00,1,1974,30.19936429,-85.6664
12989-129-000,102  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),2718.00,1,1986,30.1974,-85.66246939
12989-129-010,104  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),3757.00,1,1985,30.1974,-85.66243878
12989-130-000,2931  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3213.00,2,1988,30.2015,-85.6668
12989-131-000,2840  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3025.00,1,1975,30.200205,-85.6624
12989-132-000,2738  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),5734.00,1.5,1977,30.19833304,-85.6664
12989-133-000,323  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),4314.00,1.5,1977,30.20342461,-85.65480814
12989-134-000,2730  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2898.00,1,1975,30.19821518,-85.6664
12989-135-000,529  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3843.00,1,1974,30.20307366,-85.65429464
12989-136-000,125  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),2325.00,1,1981,30.20407925,-85.65699236
12989-138-000,123  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3450.00,1,1983,30.20408881,-85.65703062
12989-140-000,437  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),2545.00,1,1988,30.20314258,-85.65454902
12989-143-000,3033  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3248.00,1,1979,30.20236735,-85.6666
12989-144-000,3025  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2435.00,1.5,1978,30.20235102,-85.6666
12989-145-000,101  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3085.00,1,2002,30.2002,-85.66173534
12989-150-000,114  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),3288.00,1,1978,30.1974,-85.66228571
12989-152-000,108  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),2100.00,1,1978,30.1974,-85.66237755
12989-155-000,110  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),2512.00,1,1978,30.1974,-85.66234694
12989-158-000,116  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),2520.00,1,1978,30.1974,-85.6622551
12989-160-000,112  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),2582.00,1,1979,30.1974,-85.66231633
12989-163-000,106  JOY CIR   PANAMA CITY 32405,SINGLE FAM (000100),2258.00,1,1979,30.1974,-85.66240816
12989-165-000,3003  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),4673.00,1.5,1997,30.20230612,-85.6666
12989-169-000,3022  MALONE DR   PANAMA CITY 32405,SINGLE FAM (000100),3660.00,1.5,1983,30.20351795,-85.668
12989-170-000,2601  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3751.00,1.5,1983,30.1959,-85.6666
12989-175-000,201  FOREST PARK CIR   PANAMA CITY 32405,OFFICE BLD (001700),6422.00,1.5,1984,30.1954,-85.6625
12989-180-000,2607  JENKS AVE   PANAMA CITY 32405,OFFICE BLD (001700),2200.00,1,2000,30.1943625,-85.6627
12990-000-000,900  HUNTINGDON RD   PANAMA CITY 32405,SINGLE FAM (000100),3038.00,1,1969,30.1971,-85.6732
12991-000-000,305  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3377.00,1,1969,30.20343878,-85.65485772
12992-000-000,233  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3503.00,1,1969,30.2030711,-85.65502685
12993-000-000,221  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),2645.00,1,1969,30.20308866,-85.65508834
12994-000-000,133  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),3530.00,1,1972,30.20404098,-85.65683931
12994-010-000,3035  HARRISON AVE   PANAMA CITY 32405,SINGLE FAM (000100),3237.00,1,1973,30.20127222,-85.658
12994-015-000,111  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),2703.00,1,1981,30.2041462,-85.65726019
12994-020-000,31  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),4328.00,1.5,1975,30.204,-85.65892842
12994-025-000,113  BALDWIN RD W  PANAMA CITY 32405,SINGLE FAM (000100),2709.00,1,1984,30.20413664,-85.65722193
12996-000-000,3027  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2969.00,1,1972,30.2022551,-85.6624
12997-100-000,2522  STANFORD RD   PANAMA CITY 32405,SINGLE FAM (000100),3068.00,1,1984,30.19392558,-85.6756
12998-000-000,625  BALDWIN RD W  PANAMA CITY 32405,PROFESSION (001900),20808.00,1,2006,30.20300695,-85.6540278
12998-010-000,621  BALDWIN RD W  PANAMA CITY 32405,PROFESSION (001900),11788.00,1,1989,30.20300973,-85.65403891
13002-000-000,3012  STANFORD RD   PANAMA CITY 32405,SINGLE FAM (000100),4714.00,1,1974,30.20022689,-85.67529807
13003-000-000,105  JAZZ DR   PANAMA CITY 32405,PROFESSION (001900),3985.00,1.5,2001,30.19530447,-85.66097778
13003-005-000,2614  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),7474.00,1,2001,30.19400938,-85.6623
13003-010-000,100  JAZZ DR   PANAMA CITY 32405,DAY CARE (003050),8428.00,1,1984,30.19569961,-85.66088752
13003-020-000,2616  JENKS AVE   PANAMA CITY 32405,OFFICE BLD (001700),4384.00,1,1985,30.19402344,-85.6623
13003-021-000,104  JAZZ DR   PANAMA CITY 32405,OFFICE BLD (001700),3346.00,1.5,2004,30.19570369,-85.66095283
13003-025-000,106  JAZZ DR   PANAMA CITY 32405,INSURANCE (002400),2544.00,1,1998,30.19570573,-85.66098548
13003-050-000,2640  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),2916.00,1,1977,30.19419219,-85.6623
13003-051-000,2638  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),2210.00,1,1979,30.19417813,-85.6623
13003-052-000,2634  JENKS AVE   PANAMA CITY 32405,PRIVATE SC (007200),4440.00,1,1977,30.19415,-85.6623
13003-057-000,2622  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),3809.00,1.5,1992,30.19406563,-85.6623
13003-059-000,2626  JENKS AVE   PANAMA CITY 32405,DAY CARE (003050),4430.00,1,1979,30.19409375,-85.6623
13003-065-000,2636  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),2725.00,1,1982,30.19416406,-85.6623
13003-070-000,2624  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),4226.00,1,1990,30.19407969,-85.6623
13003-100-000,2550  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),7375.00,1,1986,30.19400625,-85.6625
13003-102-000,2530  JENKS AVE   PANAMA CITY 32405,CHURCHES (007100),6492.00,1,1980,30.19388125,-85.6625
13004-001-000,2575  HARRISON AVE   PANAMA CITY 32405,HOMES FOR (007400),31138.00,1,1998,30.19437143,-85.6581
13004-005-010,2507  HARRISON AVE N  PANAMA CITY 32405,PROFESSION (001900),13640.00,2,2009,30.193,-85.6585
13004-010-000,102  MEDICAL CENTER DR   PANAMA CITY 32405,PROFESSION (001900),4836.00,1,2001,30.193,-85.66112857
13004-012-000,2426  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),3877.00,1.5,1990,30.19110274,-85.6623
13004-014-000,106  MEDICAL CENTER DR   PANAMA CITY 32405,PROFESSION (001900),3725.00,1,2000,30.193,-85.66118571
13004-020-000,2428  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),8001.00,1,1991,30.19113014,-85.6623
13005-010-000,2551  JENKS AVE   PANAMA CITY 32405,OFFICE BLD (001700),3500.00,1,1994,30.1940125,-85.6625
13005-020-000,2555  HUNTCLIFF LN   PANAMA CITY 32405,INSURANCE (002400),1645.00,1,1996,30.1948,-85.66332653
13005-030-000,2557  HUNTCLIFF LN   PANAMA CITY 32405,OFFICE BLD (001700),1645.00,1,1996,30.1948,-85.66335714
13005-040-000,2563  HUNTCLIFF LN   PANAMA CITY 32405,PROFESSION (001900),2016.00,1,1998,30.1948,-85.66344898
13005-050-000,2567  HUNTCLIFF LN   PANAMA CITY 32405,PROFESSION (001900),1920.00,1,1998,30.1948,-85.6635102
13005-090-000,2583  HUNTCLIFF LN   PANAMA CITY 32405,OFFICE BLD (001700),10827.00,2,2001,30.1948,-85.6637551
13005-100-000,2589  JENKS AVE   PANAMA CITY 32405,OFFICE BLD (001700),5020.00,1,1995,30.19425,-85.6627
13005-110-000,2579  HUNTCLIFF LN   PANAMA CITY 32405,PROFESSION (001900),2846.00,1.5,2003,30.1948,-85.66369388
13005-110-010,2575  HUNTCLIFF LN   PANAMA CITY 32405,PROFESSION (001900),1800.00,1,2003,30.1948,-85.66363265
13005-110-020,2577  HUNTCLIFF LN   PANAMA CITY 32405,PROFESSION (001900),3749.00,1.5,2003,30.1948,-85.66366327
13005-120-000,2559  HUNTCLIFF LN  2561 PANAMA CITY 32405,PROFESSION (001900),2520.00,1,1998,30.2021,-85.6674
13006-000-000,340  23RD ST W  PANAMA CITY 32405,OFFICE BLD (001700),8109.00,1,1987,30.18969653,-85.66501319
13006-001-000,306  23RD ST W  PANAMA CITY 32405,"STORES, 1 (001100)",1512.00,1,1976,30.18967292,-85.66442292
13006-002-000,330  23RD ST W  PANAMA CITY 32405,PROFESSION (001900),7819.00,1,1976,30.18968958,-85.66483958
13006-005-000,330  23RD ST W  PANAMA CITY 32405,PROFESSION (001900),7820.00,1,1978,30.18968958,-85.66483958
13006-010-000,340  23RD ST W  PANAMA CITY 32405,MIXED USE (001550),12656.00,1,1980,30.18969653,-85.66501319
13008-000-000,704  23RD ST W  PANAMA CITY 32405,OFFICE BLD (001700),3804.00,1.5,1987,30.1899,-85.67038976
13008-010-000,704  23RD ST W  PANAMA CITY 32405,FINANCIAL (002300),4423.00,1.5,1988,30.1899,-85.67038976
13009-100-000,742  23RD ST W  PANAMA CITY 32405,COMMUNITY (001600),53001.00,1,1986,30.1899,-85.6707937
13009-105-000,766  23RD ST W  PANAMA CITY 32405,RESTAURANT (002100),7232.00,1,1986,30.18970451,-85.67111639
13009-107-000,712  23RD ST W  PANAMA CITY 32405,REPAIR SER (002500),6000.00,1,1987,30.1899,-85.6704748
13010-010-000,331  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3439.00,1,2007,30.191,-85.6667
13010-020-000,329  23RD PL W  PANAMA CITY 32405,SINGLE FAM (000100),23915.00,2,2007,30.1908,-85.66606364
13010-020-010,321  23RD PL W  PANAMA CITY 32405,SINGLE FAM (000100),3633.00,1,2007,30.1908,-85.66599091
13010-030-000,301  23RD PL W  PANAMA CITY 32405,SINGLE FAM (000100),3230.00,1,1973,30.1908,-85.66580909
13010-040-000,299  23RD PL W  PANAMA CITY 32405,OFFICE BLD (001700),1428.00,1,1983,30.191,-85.66579091
13011-000-000,300  23RD PL W  PANAMA CITY 32405,SINGLE FAM (000100),2830.00,1,1978,30.1912,-85.6649
13011-010-000,328  23RD PL W  PANAMA CITY 32405,SINGLE FAM (000100),2584.00,1,1975,30.1912,-85.66541429
13011-011-000,2338  STATE AVE   PANAMA CITY 32405,PROFESSION (001900),2604.00,1,1971,30.19358939,-85.6667
13011-020-000,324  23RD PL W  PANAMA CITY 32405,SINGLE FAM (000100),1762.00,1,1981,30.1912,-85.66534082
13011-021-000,314  23RD PL W  PANAMA CITY 32405,SINGLE FAM (000100),1596.00,1,1981,30.1912,-85.66515714
13012-000-000,243  COMMERCIAL DR   PANAMA CITY 32405,WAREHOUSE- (004800),6500.00,0,2016,30.19382857,-85.6638
13012-001-000,2433  JENKS AVE   PANAMA CITY 32405,REPAIR SER (002500),19732.00,1,1973,30.19136207,-85.6627
13012-002-000,226  COMMERCIAL DR   PANAMA CITY 32405,WAREHOUSE- (004800),6600.00,1,1985,30.19377959,-85.6642
13012-010-000,2501  JENKS AVE   PANAMA CITY 32405,WAREHOUSE- (004800),12555.00,1.5,1976,30.19213014,-85.6625
13012-015-000,2513  JENKS AVE   PANAMA CITY 32405,LIGHT MANU (004100),7125.00,1,1978,30.19229452,-85.6625
13012-020-000,232  COMMERCIAL DR   PANAMA CITY 32405,LIGHT MANU (004100),6780.00,1,1987,30.19379796,-85.6642
13012-024-000,217  COMMERCIAL DR   PANAMA CITY 32405,OFFICE BLD (001700),4156.00,1,1985,30.19374898,-85.6638
13012-026-000,2513  JENKS AVE   PANAMA CITY 32405,WAREHOUSE- (004800),10100.00,1,1985,30.19229452,-85.6625
13012-028-000,220  COMMERCIAL DR   PANAMA CITY 32405,WAREHOUSE- (004800),2000.00,1,1990,30.19376122,-85.6642
13012-030-000,237  COMMERCIAL DR   PANAMA CITY 32405,WAREHOUSE- (004800),7512.00,1,2002,30.1938102,-85.6638
13013-005-000,2430  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),3627.00,1,1989,30.19115753,-85.6623
13015-005-000,2405  JENKS AVE   PANAMA CITY 32405,OFFICE BLD (001700),13375.00,1,1991,30.19087931,-85.6627
13015-005-030,2317  JENKS AVE   PANAMA CITY 32405,HOTELS AND (003900),13724.00,3,2006,30.18980209,-85.66277878
13015-300-000,620  23RD ST W  PANAMA CITY 32405,COMMUNITY (001600),114278.00,1,1986,30.1899,-85.66949685
13015-301-000,678  23RD ST W  PANAMA CITY 32405,RESTAURANT (002100),4980.00,1,1991,30.1899,-85.67011339
13015-302-000,698  23RD ST W  PANAMA CITY 32405,CAR WASH (003150),890.00,1,2001,30.1899,-85.67032598
13015-305-000,610  23RD ST W  PANAMA CITY 32405,DRIVE-IN R (002200),3300.00,1,1987,30.1899,-85.66939055
13015-306-000,2401  STATE AVE   PANAMA CITY 32405,PROFESSION (001900),9236.00,1,2000,30.19366653,-85.6667
13016-000-000,402  23RD ST W  PANAMA CITY 32405,"STORES, 1 (001100)",31138.00,1,1993,30.1897,-85.66671563
13016-002-000,400  23RD ST W  PANAMA CITY 32405,FINANCIAL (002300),3600.00,1,2001,30.1894,-85.65462754
13016-005-000,2335  STATE AVE   PANAMA CITY 32405,PROFESSION (001900),7849.00,1,1987,30.19358571,-85.6667
13016-010-010,300  23RD ST W  PANAMA CITY 32405,"STORES, 1 (001100)",8500.00,1,1996,30.18966875,-85.66431875
13016-013-000,214  23RD ST W  PANAMA CITY 32405,RESTAURANT (002100),2970.00,1,1986,30.18960903,-85.66282569
13016-032-000,2326  23RD CIR   PANAMA CITY 32405,OFFICE BLD (001700),1942.00,1.5,1993,30.1913,-85.66754972
13016-036-000,420  23RD ST W  PANAMA CITY 32405,"STORES, 1 (001100)",9307.00,1,1982,30.1897,-85.66699688
13016-100-000,  23RD ST W  PANAMA CITY 32405,MORTUARY/C (007600),5196.00,1,1990,26.6572,-80.6782
13016-102-000,128  23RD ST W  PANAMA CITY 32405,"STORES, 1 (001100)",5582.00,1,1989,30.1898,-85.66121628
13016-104-000,112  23RD ST W  PANAMA CITY 32405,FINANCIAL (002300),14177.00,1.5,1991,30.1898,-85.6609
13016-105-000,2424  JENKS AVE   PANAMA CITY 32405,OFFICE BLD (001700),7156.00,1,1989,30.19107534,-85.6623
13016-110-000,2403  HARRISON AVE   PANAMA CITY 32405,MORTUARY/C (007600),14485.00,1,1986,30.19131002,-85.65851028
13016-122-000,2420  JENKS AVE   PANAMA CITY 32405,PROFESSION (001900),8545.00,1,2007,30.19102055,-85.6623
13016-122-010,2420  JENKS AVE  A&B PANAMA CITY 32405,PRIVATE SC (007200),1385.00,1,2002,30.2021,-85.6674
13016-122-020,2420  JENKS AVE  C PANAMA CITY 32405,PRIVATE SC (007200),1410.00,1,2002,30.2021,-85.6674
13016-122-030,2420  JENKS AVE  D PANAMA CITY 32405,PRIVATE SC (007200),1345.00,0,2000,30.2021,-85.6674
13016-122-040,2420  JENKS AVE  E PANAMA CITY 32405,OFFICE BLD (001700),1410.00,0,2000,30.19102055,-85.6623
13016-122-050,2420  JENKS AVE  5 PANAMA CITY 32405,PROFESSION (001900),1345.00,1,2004,30.2021,-85.6674
13016-122-060,2420  JENKS AVE  G PANAMA CITY 32405,OFFICE BLD (001700),1450.00,0,2000,30.2021,-85.6674
13016-123-000,2320  JENKS AVE   PANAMA CITY 32405,"STORES, 1 (001100)",4284.00,1,1990,30.18980291,-85.66237622
13016-124-000,2350  JENKS AVE   PANAMA CITY 32405,"STORES, 1 (001100)",5600.00,1,1990,30.19014041,-85.66233872
13016-125-000,2318  JENKS AVE   PANAMA CITY 32405,"STORES, 1 (001100)",6061.00,1,2004,30.18978041,-85.66237872
13016-132-000,2504  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2977.00,1,2018,30.19353156,-85.6713154
13016-133-000,2506  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2464.00,1,1990,30.19355979,-85.67128011
13016-134-000,2508  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2646.00,1,1996,30.19358802,-85.67124482
13016-135-000,2510  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2972.00,1,1996,30.19361625,-85.67120953
13016-136-000,2512  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2650.00,1,1996,30.19365932,-85.67115783
13016-137-000,2514  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2752.00,1,1996,30.19369128,-85.67112588
13016-138-000,2519  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2648.00,1,1996,30.19403804,-85.67134481
13016-139-000,2517  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2966.00,2,1990,30.19400608,-85.67137676
13016-140-000,2515  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2796.00,2,1990,30.19397412,-85.67140872
13016-141-000,2513  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2592.00,1,1995,30.19394217,-85.67144068
13016-142-000,2511  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2529.00,1,1995,30.1939286,-85.67145941
13016-143-000,2509  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2535.00,1,1995,30.19390037,-85.6714947
13016-144-000,2507  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2473.00,1,1995,30.19387214,-85.67152999
13016-145-000,2505  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2570.00,1,1995,30.1938439,-85.67156528
13016-146-000,2503  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2436.00,1,1996,30.19381567,-85.67160057
13016-147-000,2501  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2163.00,1,1999,30.19378744,-85.67163586
13016-148-000,2433  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2824.00,1,1996,30.19232,-85.67158721
13016-149-000,2431  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2258.00,1,1996,30.19229979,-85.67154679
13016-150-000,2429  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2703.00,1,1997,30.19227958,-85.67150637
13016-151-000,2427  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2536.00,1,1997,30.19225937,-85.67146595
13016-152-000,2425  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2537.00,1,1998,30.19223916,-85.67142553
13016-155-000,2423  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2498.00,1,1999,30.1922309,-85.6714069
13016-158-000,2422  BREEZY LN   PANAMA CITY 32405,SINGLE FAM (000100),2772.00,1,1999,30.19256372,-85.67118502
13017-004-000,2605  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2870.00,1,1979,30.1959,-85.66649261
13017-006-000,2609  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3492.00,2,1980,30.1959,-85.66638521
13017-008-000,2623  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2991.00,2,1980,30.1959,-85.66600933
13017-012-000,2701  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),4367.00,2,1985,30.19715768,-85.66541376
13017-014-000,2705  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3595.00,1,1983,30.19724652,-85.66520486
13017-016-000,2709  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3250.00,1,1980,30.1973,-85.6654
13017-018-000,2713  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2725.00,1,1980,30.19736919,-85.6654
13017-022-000,2721  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2952.00,1,1981,30.19750756,-85.6654
13017-024-000,2801  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2896.00,1,1984,30.19889127,-85.6654
13017-026-000,2805  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2742.00,1,1982,30.19896045,-85.6654
13017-028-000,2809  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2606.00,1,1980,30.19902964,-85.6654
13017-030-000,2813  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2756.00,1,1980,30.19909882,-85.6654
13017-032-000,2817  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),4714.00,2,1980,30.19916801,-85.6654
13017-034-000,2821  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2823.00,2,1979,30.19923719,-85.6654
